doc_id,sentence_id,corpus,date,findspot,translation,transliteration,normalized_transliteration,lemma_forms,mdc,semantic_text
D074314,IBUBd8SpyQyfpUQku9LvfvZPc44,sawlit,NK,Middle Egypt (from Kairo to Assiut),"{Mein Auge} 〈Ich habe〉 viele 〈gesehen〉, für die du gewirkt hast,
wobei sie (jetzt) im Richterkollegium sind,
wobei sie mächtig und stark/reich sind durch das, was du erwirkt hast.","={j} 〈ptrj〉 =〈j〉 qnw jw jri̯.y =k n =sn jw =sn m-ẖnw mꜥbꜣ,yt jw =sn nḫt.ṱ wsr m j:jri̯ =k",j ptrj j qnw jw jri.y k n sn jw sn m-hnw mabayt jw sn nht.t wsr m jjri k,=j | ptr | =j | qn.w | jw | jri̯ | =k | n | =sn | jw | =sn | m-ẖnw | mꜥbꜣ.yt | jw | =sn | nḫt | wsr | m | jri̯ | =k,"={j} 〈ptrj〉 =〈j〉 qnw jw jri.y =k n =sn jw =sn m-Xnw mabA,yt jw =sn nxt.v wsr m j:jri =k","Translation: {Mein Auge} 〈Ich habe〉 viele 〈gesehen〉, für die du gewirkt hast,
wobei sie (jetzt) im Richterkollegium sind,
wobei sie mächtig und stark/reich sind durch das, was du erwirkt hast. | Transliteration: ={j} 〈ptrj〉 =〈j〉 qnw jw jri̯.y =k n =sn jw =sn m-ẖnw mꜥbꜣ,yt jw =sn nḫt.ṱ wsr m j:jri̯ =k | Corpus: sawlit | Date: NK | Findspot: Middle Egypt (from Kairo to Assiut)"
D063658,IBUBd5S1mpYwDUDegBAEd7AZ5ec,sawlit,TIP - Roman times,Middle Egypt (from Kairo to Assiut),"Fürwahr, was den Dieb betrifft, der dich bestohlen hat: (Zu) dir gehört er,","yꜣ jr pꜣ jṯꜣ,y j:ṯꜣy tw mntk sw",ya jr pa jtay jtay tw mntk sw,jꜣ | jr | pꜣ | jṯꜣ | ṯꜣu̯ | tw | jntk | sw,"yA jr pA jTA,y j:TAy tw mntk sw","Translation: Fürwahr, was den Dieb betrifft, der dich bestohlen hat: (Zu) dir gehört er, | Transliteration: yꜣ jr pꜣ jṯꜣ,y j:ṯꜣy tw mntk sw | Corpus: sawlit | Date: TIP - Roman times | Findspot: Middle Egypt (from Kairo to Assiut)"
D033792,IBUBd3rBPJOap0XqrCWlRGnuf1I,bbawpyramidentexte,OK & FIP,Middle Egypt (from Kairo to Assiut),"Das Feuer bricht gegen Aker hervor, Nehebkau brennt mit dem Gift.","pri̯ sḏ,t r Ꜣkr j:ꜣm Nḥb,w-kꜣ,pl m mtw,t",pri sdt r kr jam nhbw-kapl m mtwt,pri̯ | sḏ.t | r | Ꜣkr | ꜣm | Nḥb.w-kꜣ.w | m | mtw.t,"pri sD,t r Akr j:Am nHb,w-kA,pl m mtw,t","Translation: Das Feuer bricht gegen Aker hervor, Nehebkau brennt mit dem Gift. | Transliteration: pri̯ sḏ,t r Ꜣkr j:ꜣm Nḥb,w-kꜣ,pl m mtw,t | Corpus: bbawpyramidentexte | Date: OK & FIP | Findspot: Middle Egypt (from Kairo to Assiut)"
D064569,IBUBdwCi36TSnEsYjoAZWxYkjo8,sawlit,TIP - Roman times,unknown,General Merire nahm einen [Klumpen (o.ä.)] Lehm.,"ṯꜣi̯ (j)m(,j)-r(ʾ)-mšꜥ Mri̯-Rꜥ wꜥ [__] ꜥmꜥ,t",tai jmj-ra-msa mri-ra wa __ amat,ṯꜣi̯ | jm.j-rʾ-mšꜥ | Mr.y-Rꜥw | wꜥ | _ | ꜥmꜥ.t,"TAi (j)m(,j)-r(A)-mSa mri-ra wa [__] ama,t","Translation: General Merire nahm einen [Klumpen (o.ä.)] Lehm. | Transliteration: ṯꜣi̯ (j)m(,j)-r(ʾ)-mšꜥ Mri̯-Rꜥ wꜥ [__] ꜥmꜥ,t | Corpus: sawlit | Date: TIP - Roman times | Findspot: unknown"
D052567,IBUBdyBPycJlkEAHj0WiX1CZv7M,bbawtotenlit,TIP - Roman times,Middle Egypt (from Kairo to Assiut),"""Sie sind vergangen, die langen Stunden bis zur Nacht deiner Mysterien (""Vorgänge""), Jüngling von Gold!""","zni̯ =w wnw,t〈.pl〉 ꜥꜣ.pl r grḥ nꜣy =k mšꜥ pꜣ ḫ(y)-n-nbw",zni w wnwt.pl aa.pl r grh nay k msa pa hy-n-nbw,zni̯ | =w | wnw.t | ꜥꜣ | r | grḥ | nꜣy= | =k | mšꜥ | pꜣ | ḫy-n-nbw,"zni =w wnw,t〈.pl〉 aA.pl r grH nAy =k mSa pA x(y)-n-nbw","Translation: ""Sie sind vergangen, die langen Stunden bis zur Nacht deiner Mysterien (""Vorgänge""), Jüngling von Gold!"" | Transliteration: zni̯ =w wnw,t〈.pl〉 ꜥꜣ.pl r grḥ nꜣy =k mšꜥ pꜣ ḫ(y)-n-nbw | Corpus: bbawtotenlit | Date: TIP - Roman times | Findspot: Middle Egypt (from Kairo to Assiut)"
D051712,IBUBd5CmnFH5k0XDryqW5GG6hwQ,bbawtotenlit,TIP - Roman times,Upper Egypt (South of Assiut),"""Es war mein Auge, das sie mir zurückbrachte nach einer Ewigkeit!""","jn jr,t =j jni̯ n =j sn m-ḫt ḥn.du",jn jrt j jni n j sn m-ht hn.du,jn | jr.t | =j | jni̯ | n | =j | sn | m-ḫt | ḥn.tj,"jn jr,t =j jni n =j sn m-xt Hn.du","Translation: ""Es war mein Auge, das sie mir zurückbrachte nach einer Ewigkeit!"" | Transliteration: jn jr,t =j jni̯ n =j sn m-ḫt ḥn.du | Corpus: bbawtotenlit | Date: TIP - Roman times | Findspot: Upper Egypt (South of Assiut)"
D060663,IBUBdWruzArJZEoYl8H1EQlYRKU,sawlit,MK & SIP,Upper Egypt (South of Assiut),"(Und) laß nicht zu, daß du getadelt (?) wirst!",m-rḏi̯ ⸮ꜥḏ.t(w)? =k,m-rdi ad.tw k,m-rḏi̯ | ꜥḏ | =k,m-rDi ⸮aD.t(w)? =k,"Translation: (Und) laß nicht zu, daß du getadelt (?) wirst! | Transliteration: m-rḏi̯ ⸮ꜥḏ.t(w)? =k | Corpus: sawlit | Date: MK & SIP | Findspot: Upper Egypt (South of Assiut)"
D065681,IBUBdxpkzSJ5SkGHntoZr9gylBc,sawlit,MK & SIP,Upper Egypt (South of Assiut),"""Dir gehört das Leben!""",ntk ꜥnḫ,ntk anh,jntk | ꜥnḫ,ntk anx,"Translation: ""Dir gehört das Leben!"" | Transliteration: ntk ꜥnḫ | Corpus: sawlit | Date: MK & SIP | Findspot: Upper Egypt (South of Assiut)"
D100276,IBUBd9atok70z0g7rG0eIrKdtI4,tb,NK,Middle Egypt (from Kairo to Assiut),Die Speisen gehören dem Leiter.,"(j)ḫ,t n sšm(,w)",jht n ssmw,jḫ.t | n | sšm.w,"(j)x,t n sSm(,w)","Translation: Die Speisen gehören dem Leiter. | Transliteration: (j)ḫ,t n sšm(,w) | Corpus: tb | Date: NK | Findspot: Middle Egypt (from Kairo to Assiut)"
D038635,IBUBdQgWzUL6EkO8rpJQQaMFN7Y,bbawpyramidentexte,OK & FIP,Middle Egypt (from Kairo to Assiut),,[ḏ(d)-mdw],dd-mdw,ḏd-mdw,[D(d)-mdw],Transliteration: [ḏ(d)-mdw] | Corpus: bbawpyramidentexte | Date: OK & FIP | Findspot: Middle Egypt (from Kairo to Assiut)
D051160,IBUBd90WUMXVQEsFmwPrnJTyR0A,bbawtotenlit,TIP - Roman times,Upper Egypt (South of Assiut),"""Gehemmt ist deine Bewegung(sfreiheit)!","nḥm{k} {jdn}〈nmt,〉t =k",nhmk jdnnmtt k,nḥm | nmt.t | =k,"nHm{k} {jdn}〈nmt,〉t =k","Translation: ""Gehemmt ist deine Bewegung(sfreiheit)! | Transliteration: nḥm{k} {jdn}〈nmt,〉t =k | Corpus: bbawtotenlit | Date: TIP - Roman times | Findspot: Upper Egypt (South of Assiut)"
D067271,IBUBd8WwqWhFkELwr783fMclQlw,sawlit,NK,Upper Egypt (South of Assiut),Er fand es nicht an seinem Platz.,"bw gmi̯.n =f sw ḥr s,t(.ṱ) =f",bw gmi.n f sw hr st.t f,bw | gmi̯ | =f | sw | ḥr | s.t | =f,"bw gmi.n =f sw Hr s,t(.v) =f","Translation: Er fand es nicht an seinem Platz. | Transliteration: bw gmi̯.n =f sw ḥr s,t(.ṱ) =f | Corpus: sawlit | Date: NK | Findspot: Upper Egypt (South of Assiut)"
D091911,IBUBd2cBCv8K9kgPmsnkcHLWiFE,tb,NK,Upper Egypt (South of Assiut),"Horus hat mich mit seinem Ba ausgezeichnet, um seine Angelegenheit zu Osiris nach der Unterwelt zu nehmen.","sꜥḥ.n wj Ḥr,w m bꜣ =f r jṯi̯.t ḫr,t =f n Wsjr r dꜣ,t",sah.n wj hrw m ba f r jti.t hrt f n wsjr r dat,sꜥḥ | wj | Ḥr.w | m | bꜣ | =f | r | jṯi̯ | ḫr.t | =f | n | Wsjr | r | dwꜣ.t,"saH.n wj Hr,w m bA =f r jTi.t xr,t =f n wsjr r dA,t","Translation: Horus hat mich mit seinem Ba ausgezeichnet, um seine Angelegenheit zu Osiris nach der Unterwelt zu nehmen. | Transliteration: sꜥḥ.n wj Ḥr,w m bꜣ =f r jṯi̯.t ḫr,t =f n Wsjr r dꜣ,t | Corpus: tb | Date: NK | Findspot: Upper Egypt (South of Assiut)"
D073522,IBUBd4uW59I4ekJXkXn5W299dr0,sawlit,MK & SIP,Nubia,"whose gifts have made festive the palace,","sḥ(ꜣ)bi̯.n jn,w.pl =f ꜥḥ",shabi.n jnw.pl f ah,sḥꜣbi̯ | jn.w | =f | ꜥḥ,"sH(A)bi.n jn,w.pl =f aH","Translation: whose gifts have made festive the palace, | Transliteration: sḥ(ꜣ)bi̯.n jn,w.pl =f ꜥḥ | Corpus: sawlit | Date: MK & SIP | Findspot: Nubia"
D087820,IBUBd1kfuvHpMUIQomDi4lYWJWo,tb,NK,Upper Egypt (South of Assiut),"He, Osiris NN, gerechtfertigt, Atum, der Vater der Götter erhebe dich!","hꜣ Wsjr [...] mꜣꜥ-ḫrw sṯz ṯw Jtm,w jti̯ nṯr.pl",ha wsjr ... maa-hrw stz tw jtmw jti ntr.pl,hꜣ | Wsjr | mꜣꜥ-ḫrw | sṯzi̯ | ṯw | Jtm.w | jtj | nṯr,"hA wsjr [...] mAa-xrw sTz Tw jtm,w jti nTr.pl","Translation: He, Osiris NN, gerechtfertigt, Atum, der Vater der Götter erhebe dich! | Transliteration: hꜣ Wsjr [...] mꜣꜥ-ḫrw sṯz ṯw Jtm,w jti̯ nṯr.pl | Corpus: tb | Date: NK | Findspot: Upper Egypt (South of Assiut)"
D050180,IBUBdykcQPJmk0DlnShFM2KwaiE,bbawtotenlit,TIP - Roman times,Upper Egypt (South of Assiut),"Es kommt zu dir, was vom Altar kommt.",jy n =k jy m ḫꜣw,jy n k jy m haw,jwi̯ | n | =k | jwi̯ | m | ḫꜣw.t,jy n =k jy m xAw,"Translation: Es kommt zu dir, was vom Altar kommt. | Transliteration: jy n =k jy m ḫꜣw | Corpus: bbawtotenlit | Date: TIP - Roman times | Findspot: Upper Egypt (South of Assiut)"
D094994,IBUBd1NpT7MqMEP1pQXZrDMs75k,tb,NK,Upper Egypt (South of Assiut),Vierzehnte,mḥ.t-14,mh.t-14,mḥ-1...n,mH.t-14,Translation: Vierzehnte | Transliteration: mḥ.t-14 | Corpus: tb | Date: NK | Findspot: Upper Egypt (South of Assiut)
D053717,IBUBd8oEtQ3ILEBXolbn1wk3JQA,bbawtotenlit,TIP - Roman times,Middle Egypt (from Kairo to Assiut),"""Sie wird dich beschützen, wenn du (am) Tage des Neumondes kommst (bei deinem Kommen)!""","ḥn =s tw m jwi̯ =k hrw psḏn,t(jw)",hn s tw m jwi k hrw psdntjw,ḥn | =s | tw | m | jwi̯ | =k | hrw | psḏn.tjw,"Hn =s tw m jwi =k hrw psDn,t(jw)","Translation: ""Sie wird dich beschützen, wenn du (am) Tage des Neumondes kommst (bei deinem Kommen)!"" | Transliteration: ḥn =s tw m jwi̯ =k hrw psḏn,t(jw) | Corpus: bbawtotenlit | Date: TIP - Roman times | Findspot: Middle Egypt (from Kairo to Assiut)"
D068303,IBUBd6Zfeb1BtEDQojjv1lyt7FI,sawlit,NK,Middle Egypt (from Kairo to Assiut),"Anders der Schreiber: Er ist es, der leitet
jede (Art von) Arbeit, die es in diesem Land gibt.","wp,w zẖꜣ,w mntwf ḫrp kꜣ,t nb(.t) n,tj m tꜣ pn",wpw zhaw mntwf hrp kat nb.t ntj m ta pn,wpw | zẖꜣ.w | jntf | ḫrp | kꜣ.t | nb | n.tj | m | tꜣ | pn,"wp,w zXA,w mntwf xrp kA,t nb(.t) n,tj m tA pn","Translation: Anders der Schreiber: Er ist es, der leitet
jede (Art von) Arbeit, die es in diesem Land gibt. | Transliteration: wp,w zẖꜣ,w mntwf ḫrp kꜣ,t nb(.t) n,tj m tꜣ pn | Corpus: sawlit | Date: NK | Findspot: Middle Egypt (from Kairo to Assiut)"
D036951,IBUBdxXJlhdDpUgBpWWuVYXXmmw,bbawpyramidentexte,OK & FIP,Middle Egypt (from Kairo to Assiut),"Zu dir, (du) sein Vater, ist er gekommen, zu dir, Denden, ist er gekommen.",jwi̯.n =f ḫr =k jt(j) =f jwi̯.n =f ḫr =k Dndn,jwi.n f hr k jtj f jwi.n f hr k dndn,jwi̯ | =f | ḫr | =k | jtj | =f | jwi̯ | =f | ḫr | =k | Dndn.w,jwi.n =f xr =k jt(j) =f jwi.n =f xr =k dndn,"Translation: Zu dir, (du) sein Vater, ist er gekommen, zu dir, Denden, ist er gekommen. | Transliteration: jwi̯.n =f ḫr =k jt(j) =f jwi̯.n =f ḫr =k Dndn | Corpus: bbawpyramidentexte | Date: OK & FIP | Findspot: Middle Egypt (from Kairo to Assiut)"
D040243,IBUBd51QIwwRAkgzkWD4duWBgo0,bbawpyramidentexte,OK & FIP,Middle Egypt (from Kairo to Assiut),Ein Königsopfer für den Ka der Neith.,"ḥtp-ḏi̯-nzw n kꜣ n(,j) N(j),t",htp-di-nzw n ka nj njt,ḥtp-ḏi̯-nswt | n | kꜣ | n.j | Nj.t,"Htp-Di-nzw n kA n(,j) n(j),t","Translation: Ein Königsopfer für den Ka der Neith. | Transliteration: ḥtp-ḏi̯-nzw n kꜣ n(,j) N(j),t | Corpus: bbawpyramidentexte | Date: OK & FIP | Findspot: Middle Egypt (from Kairo to Assiut)"
D066677,IBUBd1rzYJ9ojkbQnSnSmUpgJyU,sawlit,NK,Middle Egypt (from Kairo to Assiut),In 〈ihrem〉 Innern geht es unter.,ḥtp =f m-ẖnw =〈f〉,htp f m-hnw f,ḥtp | =f | m-ẖnw | =f,Htp =f m-Xnw =〈f〉,Translation: In 〈ihrem〉 Innern geht es unter. | Transliteration: ḥtp =f m-ẖnw =〈f〉 | Corpus: sawlit | Date: NK | Findspot: Middle Egypt (from Kairo to Assiut)
D056200,IBUBd2jzCeBrF0jaoB5ofnxwz3I,sawlit,TIP - Roman times,Middle Egypt (from Kairo to Assiut),Dann sagte sie:,jw =st (ḥr) ḏd,jw st hr dd,jw | =st | ḥr | ḏd,jw =st (Hr) Dd,Translation: Dann sagte sie: | Transliteration: jw =st (ḥr) ḏd | Corpus: sawlit | Date: TIP - Roman times | Findspot: Middle Egypt (from Kairo to Assiut)
D040562,IBUBd3RwfZp9rU7mqPQtPm8xZMI,bbawpyramidentexte,OK & FIP,Middle Egypt (from Kairo to Assiut),Teti ist ihr Sohn.,Ttj pw zꜣ =s,ttj pw za s,Ttj | pw | zꜣ | =s,ttj pw zA =s,Translation: Teti ist ihr Sohn. | Transliteration: Ttj pw zꜣ =s | Corpus: bbawpyramidentexte | Date: OK & FIP | Findspot: Middle Egypt (from Kairo to Assiut)
D049774,IBUBdwKURW8Z1EbXp44g88XV2ug,bbawtotenlit,TIP - Roman times,Upper Egypt (South of Assiut),"Apophis, Gefällter, Qerner(?).",ꜥꜣpp ḫr qrnr,aapp hr qrnr,Ꜥꜣpp | ḫr.w | Qrnr,aApp xr qrnr,"Translation: Apophis, Gefällter, Qerner(?). | Transliteration: ꜥꜣpp ḫr qrnr | Corpus: bbawtotenlit | Date: TIP - Roman times | Findspot: Upper Egypt (South of Assiut)"
D093199,IBUBd93zQUjvDEXbqsnFkK9we8Q,tb,TIP - Roman times,Upper Egypt (South of Assiut),Ich habe den Weg in Rasetjau erschlossen.,"{r}〈jw〉 wpi̯.n =j wꜣ,t m Rʾ-sṯꜣ,w",rjw wpi.n j wat m ra-staw,jw | wpi̯ | =j | wꜣ.t | m | Rʾ-sṯꜣ.w,"{r}〈jw〉 wpi.n =j wA,t m rA-sTA,w","Translation: Ich habe den Weg in Rasetjau erschlossen. | Transliteration: {r}〈jw〉 wpi̯.n =j wꜣ,t m Rʾ-sṯꜣ,w | Corpus: tb | Date: TIP - Roman times | Findspot: Upper Egypt (South of Assiut)"
D076101,IBUBd8WFoQYOa0dRjQXdDyySgEg,sawlit,NK,Middle Egypt (from Kairo to Assiut),"Du bist hergekommen, mit großen Geheimnissen versehen.",tw =k jy.tj [ḥ]n.ṱ m štꜣ.w ꜥ[ꜣ].yw,tw k jy.tj hn.t m sta.w aa.yw,tw=k | =k | jwi̯ | ḥn | m | štꜣ.w | ꜥꜣ,tw =k jy.tj [H]n.v m StA.w a[A].yw,"Translation: Du bist hergekommen, mit großen Geheimnissen versehen. | Transliteration: tw =k jy.tj [ḥ]n.ṱ m štꜣ.w ꜥ[ꜣ].yw | Corpus: sawlit | Date: NK | Findspot: Middle Egypt (from Kairo to Assiut)"
D054185,IBUBd8KChoEoGUTtr6C3IYfATI4,sawlit,NK,Upper Egypt (South of Assiut),(Dein) Vater Amun hat dir aus seinem Wunsch (heraus) (?) deine Vollkommenheit geschaffen.,"jri̯ n =k jt Jmn nꜣy =k nfr((,t.pl)) m {{jb}} =f",jri n k jt jmn nay k nfrt.pl m jb f,jri̯ | n | =k | jtj | Jmn | nꜣy= | =k | nfr.w | m | jb | =f,"jri n =k jt jmn nAy =k nfr((,t.pl)) m {{jb}} =f","Translation: (Dein) Vater Amun hat dir aus seinem Wunsch (heraus) (?) deine Vollkommenheit geschaffen. | Transliteration: jri̯ n =k jt Jmn nꜣy =k nfr((,t.pl)) m {{jb}} =f | Corpus: sawlit | Date: NK | Findspot: Upper Egypt (South of Assiut)"
D042824,IBUBdzW19UapuU4WuLiN27bRJtg,bbawpyramidentexte,OK & FIP,Middle Egypt (from Kairo to Assiut),"Deine Ba-Macht (besteht) am Tag, das Zittern vor dir in der Nacht, wie (bei) [dem Gott], dem Herrn des Schreckens.","bꜣ =k m hrw sd(ꜣ,w) =k m {p}〈g〉r⸢ḥ⸣ [nṯr] j[s] nb-šꜥ,t",ba k m hrw sdaw k m pgrh ntr js nb-sat,bꜣ.w | =k | m | hrw | sdꜣ.w | =k | m | grḥ | nṯr | js | nb-šꜥ.t,"bA =k m hrw sd(A,w) =k m {p}〈g〉r⸢H⸣ [nTr] j[s] nb-Sa,t","Translation: Deine Ba-Macht (besteht) am Tag, das Zittern vor dir in der Nacht, wie (bei) [dem Gott], dem Herrn des Schreckens. | Transliteration: bꜣ =k m hrw sd(ꜣ,w) =k m {p}〈g〉r⸢ḥ⸣ [nṯr] j[s] nb-šꜥ,t | Corpus: bbawpyramidentexte | Date: OK & FIP | Findspot: Middle Egypt (from Kairo to Assiut)"
D050076,IBUBd8tcMvfUVEg3uzOgFR2Hrgc,bbawtotenlit,TIP - Roman times,Upper Egypt (South of Assiut),"Sie wird deine Beine ungehindert schreiten lassen im Tal, wobei sie Hathor ist, die Gebieterin des Westens.","wsṯn =s rd(.du) =k m-ẖnw tꜣ jn,t j(w) =s m Ḥw,t-Ḥr,w ḥn,wt jmn,t",wstn s rd.du k m-hnw ta jnt jw s m hwt-hrw hnwt jmnt,wsṯn | =s | rd | =k | m-ẖnw | tꜣ | jn.t | jw | =s | m | Ḥw.t-Ḥr.w | ḥn.wt | jmn.t,"wsTn =s rd(.du) =k m-Xnw tA jn,t j(w) =s m Hw,t-Hr,w Hn,wt jmn,t","Translation: Sie wird deine Beine ungehindert schreiten lassen im Tal, wobei sie Hathor ist, die Gebieterin des Westens. | Transliteration: wsṯn =s rd(.du) =k m-ẖnw tꜣ jn,t j(w) =s m Ḥw,t-Ḥr,w ḥn,wt jmn,t | Corpus: bbawtotenlit | Date: TIP - Roman times | Findspot: Upper Egypt (South of Assiut)"
D095043,IBUBd5oGOGqZn0WBkabYZCj0Qho,tb,TIP - Roman times,Upper Egypt (South of Assiut),"Die ""Müden""","nny,w",nnyw,nn.yw,"nny,w","Translation: Die ""Müden"" | Transliteration: nny,w | Corpus: tb | Date: TIP - Roman times | Findspot: Upper Egypt (South of Assiut)"
D069749,IBUBdxBwknv4BkAjmK9Go05HlF4,sawlit,TIP - Roman times,Upper Egypt (South of Assiut),(und) er hat seine Dressur (wörtl.: Erziehung) (in sich) gefestigt.,"smn =f sbꜣ,yt.ṱ =f",smn f sbayt.t f,smn | =f | sbꜣ.yt | =f,"smn =f sbA,yt.v =f","Translation: (und) er hat seine Dressur (wörtl.: Erziehung) (in sich) gefestigt. | Transliteration: smn =f sbꜣ,yt.ṱ =f | Corpus: sawlit | Date: TIP - Roman times | Findspot: Upper Egypt (South of Assiut)"
D034500,IBUBd5NhC4kmJU73pR27xpC4eAU,bbawpyramidentexte,OK & FIP,Middle Egypt (from Kairo to Assiut),"Dieser Pepi hat eure Grenzsteine erklommen/umgestürzt(?), (ihr) Widersacher unter Osiris.","znb.n Ppy pn jz,t.pl =ṯ〈n〉 jm(,j).w-rd ẖr(,j).w-ꜥ (W)sr(,w)",znb.n ppy pn jzt.pl tn jmj.w-rd hrj.w-a wsrw,znb | Ppy | pn | jz.t | =ṯn | jm.j-rd | ẖr-ꜥ | Wsjr,"znb.n ppy pn jz,t.pl =T〈n〉 jm(,j).w-rd Xr(,j).w-a (w)sr(,w)","Translation: Dieser Pepi hat eure Grenzsteine erklommen/umgestürzt(?), (ihr) Widersacher unter Osiris. | Transliteration: znb.n Ppy pn jz,t.pl =ṯ〈n〉 jm(,j).w-rd ẖr(,j).w-ꜥ (W)sr(,w) | Corpus: bbawpyramidentexte | Date: OK & FIP | Findspot: Middle Egypt (from Kairo to Assiut)"
D071452,IBUBd6ab68PqQUAThGWZ9iiBHkI,sawlit,NK,Upper Egypt (South of Assiut),"""(Da) 〈mein〉 Herz schwach war, brachte es mich auf den Weg der Flucht!""","jb =〈j〉 {hꜣm.w}〈ꜣhd.w〉 jni̯.n =f wj ḥr wꜣ,t wꜥr,{tn}〈t〉",jb j ham.wahd.w jni.n f wj hr wat wartnt,jb | =j | ꜣhd | jni̯ | =f | wj | ḥr | wꜣ.t | wꜥr.t,"jb =〈j〉 {hAm.w}〈Ahd.w〉 jni.n =f wj Hr wA,t war,{tn}〈t〉","Translation: ""(Da) 〈mein〉 Herz schwach war, brachte es mich auf den Weg der Flucht!"" | Transliteration: jb =〈j〉 {hꜣm.w}〈ꜣhd.w〉 jni̯.n =f wj ḥr wꜣ,t wꜥr,{tn}〈t〉 | Corpus: sawlit | Date: NK | Findspot: Upper Egypt (South of Assiut)"
D032445,IBUBd6s3YaEl5kn4jrhZqFfZY80,bbawpyramidentexte,OK & FIP,Middle Egypt (from Kairo to Assiut),"Mögest du zu Teti zurückweichen, [wie] der Ostwind hinter dem Westwind [zurückweichen wird].","ḥmi̯ =k n Ttj [mj] [ḥmi̯.w] jꜣb(,tj) m-ḫt jmn(,tj)",hmi k n ttj mj hmi.w jabtj m-ht jmntj,ḥmi̯ | =k | n | Ttj | mj | ḥmi̯ | jꜣb.tj | m-ḫt | jmn.tj,"Hmi =k n ttj [mj] [Hmi.w] jAb(,tj) m-xt jmn(,tj)","Translation: Mögest du zu Teti zurückweichen, [wie] der Ostwind hinter dem Westwind [zurückweichen wird]. | Transliteration: ḥmi̯ =k n Ttj [mj] [ḥmi̯.w] jꜣb(,tj) m-ḫt jmn(,tj) | Corpus: bbawpyramidentexte | Date: OK & FIP | Findspot: Middle Egypt (from Kairo to Assiut)"
D060454,IBUBd6smHP3Zl0cosnLJkrfkQdI,sawlit,MK & SIP,Upper Egypt (South of Assiut),"Es ist ein schlimmes Sprichwort: ""Beschieß den Feind!""","ṯs pw ẖs sti̯ ḫft(,j)",ts pw hs sti hftj,ṯꜣz | pw | ẖz | sti̯ | ḫft.j,"Ts pw Xs sti xft(,j)","Translation: Es ist ein schlimmes Sprichwort: ""Beschieß den Feind!"" | Transliteration: ṯs pw ẖs sti̯ ḫft(,j) | Corpus: sawlit | Date: MK & SIP | Findspot: Upper Egypt (South of Assiut)"
D033045,IBUBd1wo2CnqQUqisAYuYfbWYQo,bbawpyramidentexte,OK & FIP,Middle Egypt (from Kairo to Assiut),[Dein Name] soll [Osiris] gemeldet werden.,"[wṯ]z.t [rn] =[k] [n] [(W)sr(,w)]",wtz.t rn k n wsrw,wṯz | rn | =k | n | Wsjr,"[wT]z.t [rn] =[k] [n] [(w)sr(,w)]","Translation: [Dein Name] soll [Osiris] gemeldet werden. | Transliteration: [wṯ]z.t [rn] =[k] [n] [(W)sr(,w)] | Corpus: bbawpyramidentexte | Date: OK & FIP | Findspot: Middle Egypt (from Kairo to Assiut)"
D092341,IBUBd9KWEQaiuEu1izjmqnDtqsc,tb,NK,Upper Egypt (South of Assiut),Mein Pflock ist in meiner Hand.,mḫsf =j m-ꜥ =j,mhsf j m-a j,mḫsf | =j | m-ꜥ | =j,mxsf =j m-a =j,Translation: Mein Pflock ist in meiner Hand. | Transliteration: mḫsf =j m-ꜥ =j | Corpus: tb | Date: NK | Findspot: Upper Egypt (South of Assiut)
D053110,IBUBd2BlopW8SkOsnpJAJU6I8YU,bbawtotenlit,TIP - Roman times,Upper Egypt (South of Assiut),"""Perfekt sind deine beiden Arme, die das Nechacha (Flaggellum) (und) das Heqa-Szepter halten, (indem) sie fest in deinen Händen sind, Osiris Chontamenti!""","twt ꜥ.du.wj =k fꜣi̯ nḫḫ ḥqꜣ mn m ꜥ.du.wj =k Wsjr-ḫnt,j-Jmn,tt",twt a.du.wj k fai nhh hqa mn m a.du.wj k wsjr-hntj-jmntt,twt | ꜥ | =k | fꜣi̯ | nḫꜣḫꜣ | ḥqꜣ.t | mn | m | ꜥ | =k | Wsjr-Ḫnt.j-jmn.tjw,"twt a.du.wj =k fAi nxx HqA mn m a.du.wj =k wsjr-xnt,j-jmn,tt","Translation: ""Perfekt sind deine beiden Arme, die das Nechacha (Flaggellum) (und) das Heqa-Szepter halten, (indem) sie fest in deinen Händen sind, Osiris Chontamenti!"" | Transliteration: twt ꜥ.du.wj =k fꜣi̯ nḫḫ ḥqꜣ mn m ꜥ.du.wj =k Wsjr-ḫnt,j-Jmn,tt | Corpus: bbawtotenlit | Date: TIP - Roman times | Findspot: Upper Egypt (South of Assiut)"
D056880,IBUBd3N8IPzcF0Wkr64hOQPD5ow,sawlit,NK,Upper Egypt (South of Assiut),...] Hitze [... ...] man [ärgert sich über den/flieht (?)] vor dem Besitzer eines (vorlauten) Mundwerks.,[...] srf [...] [__j] =[tw] [r] [nb] [rʾ],... srf ... __j tw r nb ra,srf | =tw | r | nb | rʾ,[...] srf [...] [__j] =[tw] [r] [nb] [rA],Translation: ...] Hitze [... ...] man [ärgert sich über den/flieht (?)] vor dem Besitzer eines (vorlauten) Mundwerks. | Transliteration: [...] srf [...] [__j] =[tw] [r] [nb] [rʾ] | Corpus: sawlit | Date: NK | Findspot: Upper Egypt (South of Assiut)
