doc_id,topic_tags_zh,summary_zh,matched_chinese_rules,annotation_source
D031045,太阳崇拜；死亡与亡灵；金字塔文本,该文本涉及“太阳崇拜、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D039890,太阳崇拜；死亡与亡灵；金字塔文本,该文本涉及“太阳崇拜、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D034093,太阳崇拜；死亡与亡灵；金字塔文本,该文本涉及“太阳崇拜、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D034253,太阳崇拜；荷鲁斯信仰；死亡与亡灵；金字塔文本,该文本涉及“太阳崇拜、荷鲁斯信仰、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；荷鲁斯信仰:hr；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D035734,太阳崇拜；阿蒙信仰；死亡与亡灵；金字塔文本,该文本涉及“太阳崇拜、阿蒙信仰、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；阿蒙信仰:jmn；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D032914,神祇信仰；太阳崇拜；死亡与亡灵；金字塔文本,该文本涉及“神祇信仰、太阳崇拜、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,神祇信仰:ntr；太阳崇拜:ra；死亡与亡灵:mwt；金字塔文本:pyramid,rule_based
D032277,太阳崇拜；死亡与亡灵；金字塔文本,该文本涉及“太阳崇拜、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D035649,太阳崇拜；死亡与亡灵；金字塔文本,该文本涉及“太阳崇拜、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D042570,太阳崇拜；死亡与亡灵；金字塔文本,该文本涉及“太阳崇拜、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D030261,太阳崇拜；死亡与亡灵；金字塔文本,该文本涉及“太阳崇拜、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D041813,太阳崇拜；死亡与亡灵；金字塔文本,该文本涉及“太阳崇拜、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D033433,太阳崇拜；死亡与亡灵；金字塔文本,该文本涉及“太阳崇拜、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D032129,太阳崇拜；死亡与亡灵；金字塔文本,该文本涉及“太阳崇拜、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D031997,奥西里斯信仰；太阳崇拜；荷鲁斯信仰；死亡与亡灵；祭祀供奉；金字塔文本,该文本涉及“奥西里斯信仰、太阳崇拜、荷鲁斯信仰、死亡与亡灵、祭祀供奉、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能与奥西里斯神话、死亡复活或亡灵信仰相关。文本可能涉及太阳神、光明、再生或王权神学。文本可能涉及供品、祭祀仪式或神庙宗教实践。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,奥西里斯信仰:osiris；太阳崇拜:ra；荷鲁斯信仰:horus；死亡与亡灵:ba；祭祀供奉:opfer；金字塔文本:pyramid,rule_based
D031702,奥西里斯信仰；太阳崇拜；荷鲁斯信仰；死亡与亡灵；金字塔文本,该文本涉及“奥西里斯信仰、太阳崇拜、荷鲁斯信仰、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能与奥西里斯神话、死亡复活或亡灵信仰相关。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,奥西里斯信仰:osiris；太阳崇拜:ra；荷鲁斯信仰:horus；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D030967,太阳崇拜；荷鲁斯信仰；死亡与亡灵；金字塔文本,该文本涉及“太阳崇拜、荷鲁斯信仰、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；荷鲁斯信仰:hr；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D037532,太阳崇拜；死亡与亡灵；金字塔文本,该文本涉及“太阳崇拜、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D036819,太阳崇拜；死亡与亡灵；金字塔文本,该文本涉及“太阳崇拜、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D036133,神祇信仰；奥西里斯信仰；太阳崇拜；死亡与亡灵；金字塔文本,该文本涉及“神祇信仰、奥西里斯信仰、太阳崇拜、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能与奥西里斯神话、死亡复活或亡灵信仰相关。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,神祇信仰:ntr；奥西里斯信仰:osiris；太阳崇拜:ra；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D031540,太阳崇拜；荷鲁斯信仰；死亡与亡灵；金字塔文本,该文本涉及“太阳崇拜、荷鲁斯信仰、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；荷鲁斯信仰:horus；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D042734,太阳崇拜；死亡与亡灵；金字塔文本,该文本涉及“太阳崇拜、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D039863,太阳崇拜；荷鲁斯信仰；死亡与亡灵；金字塔文本,该文本涉及“太阳崇拜、荷鲁斯信仰、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；荷鲁斯信仰:hr；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D042214,神祇信仰；太阳崇拜；死亡与亡灵；金字塔文本,该文本涉及“神祇信仰、太阳崇拜、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,神祇信仰:ntr；太阳崇拜:ra；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D039974,太阳崇拜；死亡与亡灵；金字塔文本,该文本涉及“太阳崇拜、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D040332,太阳崇拜；死亡与亡灵；金字塔文本,该文本涉及“太阳崇拜、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D035017,神祇信仰；太阳崇拜；荷鲁斯信仰；死亡与亡灵；金字塔文本,该文本涉及“神祇信仰、太阳崇拜、荷鲁斯信仰、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,神祇信仰:ntr；太阳崇拜:ra；荷鲁斯信仰:hr；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D034204,太阳崇拜；荷鲁斯信仰；死亡与亡灵；金字塔文本,该文本涉及“太阳崇拜、荷鲁斯信仰、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；荷鲁斯信仰:hr；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D032315,太阳崇拜；死亡与亡灵；金字塔文本,该文本涉及“太阳崇拜、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D036571,太阳崇拜；死亡与亡灵；金字塔文本,该文本涉及“太阳崇拜、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D032275,太阳崇拜；死亡与亡灵；金字塔文本,该文本涉及“太阳崇拜、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D034827,太阳崇拜；死亡与亡灵；金字塔文本,该文本涉及“太阳崇拜、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D032658,太阳崇拜；死亡与亡灵；金字塔文本,该文本涉及“太阳崇拜、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
D037582,太阳崇拜；死亡与亡灵；金字塔文本,该文本涉及“太阳崇拜、死亡与亡灵、金字塔文本”等主题，来源语料为 bbawpyramidentexte。文本可能涉及太阳神、光明、再生或王权神学。文本可作为古埃及来世观念、亡灵身份或死后世界相关证据。,太阳崇拜:ra；死亡与亡灵:ba；金字塔文本:pyramid,rule_based
